,STATION ID,TIME,CHANGE,Year,Month,Day,Weekday,Hour
0,69,2020-01-01 06:00:00,0.5345224838248493,2020,01,01,Wednesday,6
1,69,2020-01-01 07:00:00,0.4923659639173309,2020,01,01,Wednesday,7
2,69,2020-01-01 08:00:00,0.5149286505444373,2020,01,01,Wednesday,8
3,69,2020-01-01 09:00:00,0.5222329678670937,2020,01,01,Wednesday,9
4,69,2020-01-01 10:00:00,0.38924947208076144,2020,01,01,Wednesday,10
5,69,2020-01-01 11:00:00,1.8319554050414544,2020,01,01,Wednesday,11
6,69,2020-01-01 12:00:00,1.6787441193290351,2020,01,01,Wednesday,12
7,69,2020-01-01 13:00:00,1.6025547785276533,2020,01,01,Wednesday,13
8,69,2020-01-01 14:00:00,1.4034589305344747,2020,01,01,Wednesday,14
9,69,2020-01-01 15:00:00,1.67648622440092,2020,01,01,Wednesday,15
10,69,2020-01-01 16:00:00,0.7929614610987591,2020,01,01,Wednesday,16
11,69,2020-01-01 17:00:00,3.0883456393154542,2020,01,01,Wednesday,17
12,69,2020-01-01 18:00:00,1.5050420310248867,2020,01,01,Wednesday,18
13,69,2020-01-01 19:00:00,2.2896340848319503,2020,01,01,Wednesday,19
14,69,2020-01-01 20:00:00,0.8366600265340757,2020,01,01,Wednesday,20
15,69,2020-01-01 21:00:00,,2020,01,01,Wednesday,21
16,69,2020-01-01 22:00:00,,2020,01,01,Wednesday,22
17,69,2020-01-01 23:00:00,,2020,01,01,Wednesday,23
18,69,2020-01-02 00:00:00,,2020,01,02,Thursday,0
19,69,2020-01-02 01:00:00,,2020,01,02,Thursday,1
20,69,2020-01-02 02:00:00,,2020,01,02,Thursday,2
21,69,2020-01-02 03:00:00,,2020,01,02,Thursday,3
22,69,2020-01-02 04:00:00,,2020,01,02,Thursday,4
23,69,2020-01-02 05:00:00,,2020,01,02,Thursday,5
24,69,2020-01-02 06:00:00,,2020,01,02,Thursday,6
25,69,2020-01-02 07:00:00,,2020,01,02,Thursday,7
26,69,2020-01-02 08:00:00,,2020,01,02,Thursday,8
27,69,2020-01-02 09:00:00,,2020,01,02,Thursday,9
28,69,2020-01-02 10:00:00,,2020,01,02,Thursday,10
29,69,2020-01-02 11:00:00,,2020,01,02,Thursday,11
30,69,2020-01-02 12:00:00,,2020,01,02,Thursday,12
31,69,2020-01-02 13:00:00,,2020,01,02,Thursday,13
32,69,2020-01-02 14:00:00,,2020,01,02,Thursday,14
33,69,2020-01-02 15:00:00,,2020,01,02,Thursday,15
34,69,2020-01-02 16:00:00,,2020,01,02,Thursday,16
35,69,2020-01-02 17:00:00,,2020,01,02,Thursday,17
36,69,2020-01-02 18:00:00,,2020,01,02,Thursday,18
37,69,2020-01-02 19:00:00,,2020,01,02,Thursday,19
38,69,2020-01-02 20:00:00,,2020,01,02,Thursday,20
39,69,2020-01-02 21:00:00,,2020,01,02,Thursday,21
40,69,2020-01-02 22:00:00,,2020,01,02,Thursday,22
41,69,2020-01-02 23:00:00,,2020,01,02,Thursday,23
42,69,2020-01-03 00:00:00,0.5222329678670935,2020,01,03,Friday,0
43,69,2020-01-03 01:00:00,0.0,2020,01,03,Friday,1
44,69,2020-01-03 02:00:00,0.0,2020,01,03,Friday,2
45,69,2020-01-03 03:00:00,0.0,2020,01,03,Friday,3
46,69,2020-01-03 04:00:00,0.0,2020,01,03,Friday,4
47,69,2020-01-03 05:00:00,1.7837651700316894,2020,01,03,Friday,5
48,69,2020-01-03 06:00:00,5.333570070503406,2020,01,03,Friday,6
49,69,2020-01-03 07:00:00,1.7298624923456318,2020,01,03,Friday,7
50,69,2020-01-03 08:00:00,5.760366149978505,2020,01,03,Friday,8
51,69,2020-01-03 09:00:00,5.916079783099615,2020,01,03,Friday,9
52,69,2020-01-03 10:00:00,0.7929614610987596,2020,01,03,Friday,10
53,69,2020-01-03 11:00:00,0.6741998624632421,2020,01,03,Friday,11
54,69,2020-01-03 12:00:00,2.6784776318353725,2020,01,03,Friday,12
55,69,2020-01-03 13:00:00,1.087114613009218,2020,01,03,Friday,13
56,69,2020-01-03 14:00:00,1.4222261679238193,2020,01,03,Friday,14
57,69,2020-01-03 15:00:00,3.200378765462651,2020,01,03,Friday,15
58,69,2020-01-03 16:00:00,3.0698929011029725,2020,01,03,Friday,16
59,69,2020-01-03 17:00:00,1.0298573010888745,2020,01,03,Friday,17
60,69,2020-01-03 18:00:00,1.6422453217986943,2020,01,03,Friday,18
61,69,2020-01-03 19:00:00,1.9598237397554634,2020,01,03,Friday,19
62,69,2020-01-03 20:00:00,0.90033663737852,2020,01,03,Friday,20
63,69,2020-01-03 21:00:00,1.2154310870109943,2020,01,03,Friday,21
64,69,2020-01-03 22:00:00,0.4522670168666455,2020,01,03,Friday,22
65,69,2020-01-03 23:00:00,0.38924947208076144,2020,01,03,Friday,23
66,69,2020-01-04 00:00:00,1.0298573010888745,2020,01,04,Saturday,0
67,69,2020-01-04 01:00:00,0.0,2020,01,04,Saturday,1
68,69,2020-01-04 02:00:00,,2020,01,04,Saturday,2
69,69,2020-01-04 03:00:00,,2020,01,04,Saturday,3
70,69,2020-01-04 04:00:00,,2020,01,04,Saturday,4
71,69,2020-01-04 05:00:00,,2020,01,04,Saturday,5
72,69,2020-01-04 06:00:00,,2020,01,04,Saturday,6
73,69,2020-01-04 07:00:00,,2020,01,04,Saturday,7
74,69,2020-01-04 08:00:00,,2020,01,04,Saturday,8
75,69,2020-01-04 09:00:00,,2020,01,04,Saturday,9
76,69,2020-01-04 10:00:00,,2020,01,04,Saturday,10
77,69,2020-01-04 11:00:00,,2020,01,04,Saturday,11
78,69,2020-01-04 12:00:00,,2020,01,04,Saturday,12
79,69,2020-01-04 13:00:00,,2020,01,04,Saturday,13
80,69,2020-01-04 14:00:00,,2020,01,04,Saturday,14
81,69,2020-01-04 15:00:00,,2020,01,04,Saturday,15
82,69,2020-01-04 16:00:00,,2020,01,04,Saturday,16
83,69,2020-01-04 17:00:00,,2020,01,04,Saturday,17
84,69,2020-01-04 18:00:00,,2020,01,04,Saturday,18
85,69,2020-01-04 19:00:00,,2020,01,04,Saturday,19
86,69,2020-01-04 20:00:00,,2020,01,04,Saturday,20
87,69,2020-01-04 21:00:00,,2020,01,04,Saturday,21
88,69,2020-01-04 22:00:00,,2020,01,04,Saturday,22
89,69,2020-01-04 23:00:00,,2020,01,04,Saturday,23
90,69,2020-01-05 00:00:00,,2020,01,05,Sunday,0
91,69,2020-01-05 01:00:00,,2020,01,05,Sunday,1
92,69,2020-01-05 02:00:00,,2020,01,05,Sunday,2
93,69,2020-01-05 03:00:00,,2020,01,05,Sunday,3
94,69,2020-01-05 04:00:00,,2020,01,05,Sunday,4
95,69,2020-01-05 05:00:00,,2020,01,05,Sunday,5
96,69,2020-01-05 06:00:00,0.0,2020,01,05,Sunday,6
