STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,Usage
98,2019-07-01 20:00:00,2019-07-01 19:57:06,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-01 21:00:00,2019-07-01 20:52:43,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-01 22:00:00,2019-07-01 21:53:39,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-01 23:00:00,2019-07-01 22:54:33,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
69,2019-07-02 00:00:00,2019-07-01 23:52:57,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-07-02 01:00:00,2019-07-02 00:53:52,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-07-02 02:00:00,2019-07-02 01:54:47,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-07-02 03:00:00,2019-07-02 02:52:29,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-07-02 04:00:00,2019-07-02 03:53:24,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-07-02 05:00:00,2019-07-02 04:57:16,GRAND CANAL DOCK,40,34,6,Open,Grand Canal Dock,53.342636,-6.238695,85.0
69,2019-07-02 06:00:00,2019-07-02 05:58:28,GRAND CANAL DOCK,40,35,5,Open,Grand Canal Dock,53.342636,-6.238695,87.5
69,2019-07-02 07:00:00,2019-07-02 06:58:37,GRAND CANAL DOCK,40,18,22,Open,Grand Canal Dock,53.342636,-6.238695,45.0
69,2019-07-02 08:00:00,2019-07-02 07:59:18,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-07-02 09:00:00,2019-07-02 08:58:40,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-07-02 10:00:00,2019-07-02 09:58:45,GRAND CANAL DOCK,40,7,33,Open,Grand Canal Dock,53.342636,-6.238695,17.5
69,2019-07-02 11:00:00,2019-07-02 10:58:12,GRAND CANAL DOCK,40,5,35,Open,Grand Canal Dock,53.342636,-6.238695,12.5
69,2019-07-02 12:00:00,2019-07-02 11:58:37,GRAND CANAL DOCK,40,1,39,Open,Grand Canal Dock,53.342636,-6.238695,2.5
69,2019-07-02 13:00:00,2019-07-02 12:58:59,GRAND CANAL DOCK,40,1,39,Open,Grand Canal Dock,53.342636,-6.238695,2.5
69,2019-07-02 14:00:00,2019-07-02 13:51:25,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-07-02 15:00:00,2019-07-02 14:57:17,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-07-02 16:00:00,2019-07-02 15:59:20,GRAND CANAL DOCK,40,4,36,Open,Grand Canal Dock,53.342636,-6.238695,10.0
69,2019-07-02 17:00:00,2019-07-02 16:58:52,GRAND CANAL DOCK,40,37,3,Open,Grand Canal Dock,53.342636,-6.238695,92.5
69,2019-07-02 18:00:00,2019-07-02 17:58:53,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-07-02 19:00:00,2019-07-02 18:57:54,GRAND CANAL DOCK,40,38,2,Open,Grand Canal Dock,53.342636,-6.238695,95.0
69,2019-07-02 20:00:00,2019-07-02 19:54:40,GRAND CANAL DOCK,40,33,7,Open,Grand Canal Dock,53.342636,-6.238695,82.5
69,2019-07-02 21:00:00,2019-07-02 20:55:34,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-07-02 22:00:00,2019-07-02 21:53:49,GRAND CANAL DOCK,40,38,2,Open,Grand Canal Dock,53.342636,-6.238695,95.0
69,2019-07-02 23:00:00,2019-07-02 22:57:56,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
75,2019-07-02 00:00:00,2019-07-01 23:52:39,JAMES STREET,40,3,37,Open,James Street,53.343456,-6.287409,7.5
75,2019-07-02 01:00:00,2019-07-02 00:53:33,JAMES STREET,40,3,37,Open,James Street,53.343456,-6.287409,7.5
75,2019-07-02 02:00:00,2019-07-02 01:54:29,JAMES STREET,40,3,37,Open,James Street,53.343456,-6.287409,7.5
75,2019-07-02 03:00:00,2019-07-02 02:58:51,JAMES STREET,40,3,37,Open,James Street,53.343456,-6.287409,7.5
75,2019-07-02 04:00:00,2019-07-02 03:49:33,JAMES STREET,40,3,37,Open,James Street,53.343456,-6.287409,7.5
75,2019-07-02 05:00:00,2019-07-02 04:59:14,JAMES STREET,40,5,35,Open,James Street,53.343456,-6.287409,12.5
75,2019-07-02 06:00:00,2019-07-02 05:57:55,JAMES STREET,40,9,31,Open,James Street,53.343456,-6.287409,22.5
75,2019-07-02 07:00:00,2019-07-02 06:58:51,JAMES STREET,40,22,18,Open,James Street,53.343456,-6.287409,55.00000000000001
75,2019-07-02 08:00:00,2019-07-02 07:51:26,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-07-02 09:00:00,2019-07-02 08:57:13,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-07-02 10:00:00,2019-07-02 09:56:01,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-07-02 11:00:00,2019-07-02 10:58:53,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-07-02 12:00:00,2019-07-02 11:57:58,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-07-02 13:00:00,2019-07-02 12:50:46,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-07-02 14:00:00,2019-07-02 13:53:08,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-07-02 15:00:00,2019-07-02 14:51:49,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-07-02 16:00:00,2019-07-02 15:56:31,JAMES STREET,40,37,3,Open,James Street,53.343456,-6.287409,92.5
75,2019-07-02 17:00:00,2019-07-02 16:58:51,JAMES STREET,40,33,7,Open,James Street,53.343456,-6.287409,82.5
75,2019-07-02 18:00:00,2019-07-02 17:58:37,JAMES STREET,40,23,17,Open,James Street,53.343456,-6.287409,57.49999999999999
75,2019-07-02 19:00:00,2019-07-02 18:57:53,JAMES STREET,40,15,25,Open,James Street,53.343456,-6.287409,37.5
75,2019-07-02 20:00:00,2019-07-02 19:54:17,JAMES STREET,40,9,31,Open,James Street,53.343456,-6.287409,22.5
75,2019-07-02 21:00:00,2019-07-02 20:51:25,JAMES STREET,40,5,35,Open,James Street,53.343456,-6.287409,12.5
75,2019-07-02 22:00:00,2019-07-02 21:49:04,JAMES STREET,40,4,36,Open,James Street,53.343456,-6.287409,10.0
75,2019-07-02 23:00:00,2019-07-02 22:54:18,JAMES STREET,40,4,36,Open,James Street,53.343456,-6.287409,10.0
98,2019-07-02 00:00:00,2019-07-01 23:53:15,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 01:00:00,2019-07-02 00:54:10,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 02:00:00,2019-07-02 01:55:05,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 03:00:00,2019-07-02 02:56:00,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 04:00:00,2019-07-02 03:52:10,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 05:00:00,2019-07-02 04:56:21,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 06:00:00,2019-07-02 05:57:17,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 07:00:00,2019-07-02 06:52:00,FREDERICK STREET SOUTH,40,39,1,Open,Frederick Street South,53.341515,-6.256853,97.5
98,2019-07-02 08:00:00,2019-07-02 07:57:47,FREDERICK STREET SOUTH,40,28,12,Open,Frederick Street South,53.341515,-6.256853,70.0
98,2019-07-02 09:00:00,2019-07-02 08:53:16,FREDERICK STREET SOUTH,40,11,29,Open,Frederick Street South,53.341515,-6.256853,27.500000000000004
98,2019-07-02 10:00:00,2019-07-02 09:57:53,FREDERICK STREET SOUTH,40,5,35,Open,Frederick Street South,53.341515,-6.256853,12.5
98,2019-07-02 11:00:00,2019-07-02 10:53:51,FREDERICK STREET SOUTH,40,0,40,Open,Frederick Street South,53.341515,-6.256853,0.0
98,2019-07-02 12:00:00,2019-07-02 11:57:21,FREDERICK STREET SOUTH,40,0,40,Open,Frederick Street South,53.341515,-6.256853,0.0
98,2019-07-02 13:00:00,2019-07-02 12:50:54,FREDERICK STREET SOUTH,40,21,19,Open,Frederick Street South,53.341515,-6.256853,52.5
98,2019-07-02 14:00:00,2019-07-02 13:54:20,FREDERICK STREET SOUTH,40,21,19,Open,Frederick Street South,53.341515,-6.256853,52.5
98,2019-07-02 15:00:00,2019-07-02 14:58:58,FREDERICK STREET SOUTH,40,24,16,Open,Frederick Street South,53.341515,-6.256853,60.0
98,2019-07-02 16:00:00,2019-07-02 15:59:11,FREDERICK STREET SOUTH,40,28,12,Open,Frederick Street South,53.341515,-6.256853,70.0
98,2019-07-02 17:00:00,2019-07-02 16:53:27,FREDERICK STREET SOUTH,40,37,3,Open,Frederick Street South,53.341515,-6.256853,92.5
98,2019-07-02 18:00:00,2019-07-02 17:51:07,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 19:00:00,2019-07-02 18:52:02,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 20:00:00,2019-07-02 19:53:00,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 21:00:00,2019-07-02 20:53:55,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 22:00:00,2019-07-02 21:54:51,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-02 23:00:00,2019-07-02 22:55:46,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
69,2019-07-03 00:00:00,2019-07-02 23:52:22,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-07-03 01:00:00,2019-07-03 00:53:18,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-07-03 02:00:00,2019-07-03 01:54:14,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-07-03 03:00:00,2019-07-03 02:52:28,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-07-03 04:00:00,2019-07-03 03:53:23,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-07-03 05:00:00,2019-07-03 04:54:18,GRAND CANAL DOCK,40,35,5,Open,Grand Canal Dock,53.342636,-6.238695,87.5
69,2019-07-03 06:00:00,2019-07-03 05:59:27,GRAND CANAL DOCK,40,24,16,Open,Grand Canal Dock,53.342636,-6.238695,60.0
69,2019-07-03 07:00:00,2019-07-03 06:58:22,GRAND CANAL DOCK,40,16,24,Open,Grand Canal Dock,53.342636,-6.238695,40.0
69,2019-07-03 08:00:00,2019-07-03 07:58:46,GRAND CANAL DOCK,40,0,39,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-07-03 09:00:00,2019-07-03 08:57:17,GRAND CANAL DOCK,40,3,36,Open,Grand Canal Dock,53.342636,-6.238695,7.5
69,2019-07-03 10:00:00,2019-07-03 09:57:45,GRAND CANAL DOCK,40,1,38,Open,Grand Canal Dock,53.342636,-6.238695,2.5
69,2019-07-03 11:00:00,2019-07-03 10:54:58,GRAND CANAL DOCK,40,0,39,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-07-03 12:00:00,2019-07-03 11:58:00,GRAND CANAL DOCK,40,1,39,Open,Grand Canal Dock,53.342636,-6.238695,2.5
69,2019-07-03 13:00:00,2019-07-03 12:58:56,GRAND CANAL DOCK,40,5,35,Open,Grand Canal Dock,53.342636,-6.238695,12.5
69,2019-07-03 14:00:00,2019-07-03 13:55:35,GRAND CANAL DOCK,40,4,36,Open,Grand Canal Dock,53.342636,-6.238695,10.0
69,2019-07-03 15:00:00,2019-07-03 14:57:35,GRAND CANAL DOCK,40,2,38,Open,Grand Canal Dock,53.342636,-6.238695,5.0
69,2019-07-03 16:00:00,2019-07-03 15:59:05,GRAND CANAL DOCK,40,14,26,Open,Grand Canal Dock,53.342636,-6.238695,35.0
69,2019-07-03 17:00:00,2019-07-03 16:59:01,GRAND CANAL DOCK,40,38,2,Open,Grand Canal Dock,53.342636,-6.238695,95.0
69,2019-07-03 18:00:00,2019-07-03 17:58:57,GRAND CANAL DOCK,40,35,5,Open,Grand Canal Dock,53.342636,-6.238695,87.5
69,2019-07-03 19:00:00,2019-07-03 18:57:55,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-07-03 20:00:00,2019-07-03 19:51:40,GRAND CANAL DOCK,40,38,2,Open,Grand Canal Dock,53.342636,-6.238695,95.0
69,2019-07-03 21:00:00,2019-07-03 20:55:16,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-07-03 22:00:00,2019-07-03 21:56:03,GRAND CANAL DOCK,40,38,2,Open,Grand Canal Dock,53.342636,-6.238695,95.0
69,2019-07-03 23:00:00,2019-07-03 22:53:39,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
75,2019-07-03 00:00:00,2019-07-02 23:52:53,JAMES STREET,40,2,38,Open,James Street,53.343456,-6.287409,5.0
75,2019-07-03 01:00:00,2019-07-03 00:55:32,JAMES STREET,40,1,39,Open,James Street,53.343456,-6.287409,2.5
75,2019-07-03 02:00:00,2019-07-03 01:56:23,JAMES STREET,40,1,39,Open,James Street,53.343456,-6.287409,2.5
75,2019-07-03 03:00:00,2019-07-03 02:58:55,JAMES STREET,40,1,39,Open,James Street,53.343456,-6.287409,2.5
75,2019-07-03 04:00:00,2019-07-03 03:49:41,JAMES STREET,40,1,39,Open,James Street,53.343456,-6.287409,2.5
75,2019-07-03 05:00:00,2019-07-03 04:55:10,JAMES STREET,40,3,37,Open,James Street,53.343456,-6.287409,7.5
75,2019-07-03 06:00:00,2019-07-03 05:58:15,JAMES STREET,40,10,30,Open,James Street,53.343456,-6.287409,25.0
75,2019-07-03 07:00:00,2019-07-03 06:58:40,JAMES STREET,40,13,27,Open,James Street,53.343456,-6.287409,32.5
75,2019-07-03 08:00:00,2019-07-03 07:57:24,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-07-03 09:00:00,2019-07-03 08:53:46,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-07-03 10:00:00,2019-07-03 09:57:16,JAMES STREET,40,36,4,Open,James Street,53.343456,-6.287409,90.0
75,2019-07-03 11:00:00,2019-07-03 10:59:09,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-07-03 12:00:00,2019-07-03 11:52:07,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-07-03 13:00:00,2019-07-03 12:58:07,JAMES STREET,40,37,3,Open,James Street,53.343456,-6.287409,92.5
75,2019-07-03 14:00:00,2019-07-03 13:56:26,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-07-03 15:00:00,2019-07-03 14:57:59,JAMES STREET,40,32,8,Open,James Street,53.343456,-6.287409,80.0
75,2019-07-03 16:00:00,2019-07-03 15:59:18,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-07-03 17:00:00,2019-07-03 16:58:39,JAMES STREET,40,28,12,Open,James Street,53.343456,-6.287409,70.0
75,2019-07-03 18:00:00,2019-07-03 17:56:51,JAMES STREET,40,16,24,Open,James Street,53.343456,-6.287409,40.0
75,2019-07-03 19:00:00,2019-07-03 18:57:21,JAMES STREET,40,20,20,Open,James Street,53.343456,-6.287409,50.0
75,2019-07-03 20:00:00,2019-07-03 19:57:09,JAMES STREET,40,15,25,Open,James Street,53.343456,-6.287409,37.5
75,2019-07-03 21:00:00,2019-07-03 20:53:59,JAMES STREET,40,13,27,Open,James Street,53.343456,-6.287409,32.5
75,2019-07-03 22:00:00,2019-07-03 21:58:45,JAMES STREET,40,11,29,Open,James Street,53.343456,-6.287409,27.500000000000004
75,2019-07-03 23:00:00,2019-07-03 22:57:25,JAMES STREET,40,9,31,Open,James Street,53.343456,-6.287409,22.5
98,2019-07-03 00:00:00,2019-07-02 23:53:16,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-07-03 01:00:00,2019-07-03 00:54:11,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
