STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,Usage
75,2019-10-01 11:00:00,2019-10-01 10:53:12,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-01 12:00:00,2019-10-01 11:57:31,JAMES STREET,40,39,1,Open,James Street,53.343456,-6.287409,97.5
75,2019-10-01 13:00:00,2019-10-01 12:55:45,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-01 14:00:00,2019-10-01 13:56:36,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-01 15:00:00,2019-10-01 14:57:25,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-01 16:00:00,2019-10-01 15:59:16,JAMES STREET,40,36,4,Open,James Street,53.343456,-6.287409,90.0
75,2019-10-01 17:00:00,2019-10-01 16:51:40,JAMES STREET,40,28,12,Open,James Street,53.343456,-6.287409,70.0
75,2019-10-01 18:00:00,2019-10-01 17:57:37,JAMES STREET,40,24,16,Open,James Street,53.343456,-6.287409,60.0
75,2019-10-01 19:00:00,2019-10-01 18:56:42,JAMES STREET,40,16,24,Open,James Street,53.343456,-6.287409,40.0
75,2019-10-01 20:00:00,2019-10-01 19:54:56,JAMES STREET,40,15,25,Open,James Street,53.343456,-6.287409,37.5
75,2019-10-01 21:00:00,2019-10-01 20:53:08,JAMES STREET,40,12,28,Open,James Street,53.343456,-6.287409,30.0
75,2019-10-01 22:00:00,2019-10-01 21:50:43,JAMES STREET,40,11,29,Open,James Street,53.343456,-6.287409,27.500000000000004
75,2019-10-01 23:00:00,2019-10-01 22:58:25,JAMES STREET,40,9,31,Open,James Street,53.343456,-6.287409,22.5
98,2019-10-01 00:00:00,2019-09-30 23:53:02,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 01:00:00,2019-10-01 00:53:57,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 02:00:00,2019-10-01 01:54:52,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 03:00:00,2019-10-01 02:55:47,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 04:00:00,2019-10-01 03:52:09,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 05:00:00,2019-10-01 04:53:04,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 06:00:00,2019-10-01 05:54:07,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 07:00:00,2019-10-01 06:55:02,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 08:00:00,2019-10-01 07:55:57,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 09:00:00,2019-10-01 08:56:53,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 10:00:00,2019-10-01 09:57:48,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 11:00:00,2019-10-01 10:58:44,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 12:00:00,2019-10-01 11:49:30,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 13:00:00,2019-10-01 12:50:26,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 14:00:00,2019-10-01 13:51:23,FREDERICK STREET SOUTH,40,0,0,Close,Frederick Street South,53.341515,-6.256853,0.0
98,2019-10-01 15:00:00,2019-10-01 14:55:17,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-01 16:00:00,2019-10-01 15:53:51,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-01 17:00:00,2019-10-01 16:58:41,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-01 18:00:00,2019-10-01 17:56:00,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-01 19:00:00,2019-10-01 18:56:55,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-01 20:00:00,2019-10-01 19:57:49,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-01 21:00:00,2019-10-01 20:54:06,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-01 22:00:00,2019-10-01 21:55:01,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-01 23:00:00,2019-10-01 22:55:56,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
69,2019-10-02 00:00:00,2019-10-01 23:52:34,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-10-02 01:00:00,2019-10-02 00:53:29,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-10-02 02:00:00,2019-10-02 01:54:23,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-10-02 03:00:00,2019-10-02 02:52:31,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-10-02 04:00:00,2019-10-02 03:53:26,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-10-02 05:00:00,2019-10-02 04:57:42,GRAND CANAL DOCK,40,30,10,Open,Grand Canal Dock,53.342636,-6.238695,75.0
69,2019-10-02 06:00:00,2019-10-02 05:59:12,GRAND CANAL DOCK,40,30,10,Open,Grand Canal Dock,53.342636,-6.238695,75.0
69,2019-10-02 07:00:00,2019-10-02 06:58:48,GRAND CANAL DOCK,40,15,25,Open,Grand Canal Dock,53.342636,-6.238695,37.5
69,2019-10-02 08:00:00,2019-10-02 07:58:53,GRAND CANAL DOCK,40,0,39,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-10-02 09:00:00,2019-10-02 08:57:49,GRAND CANAL DOCK,40,2,37,Open,Grand Canal Dock,53.342636,-6.238695,5.0
69,2019-10-02 10:00:00,2019-10-02 09:56:18,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-10-02 11:00:00,2019-10-02 10:58:58,GRAND CANAL DOCK,40,1,39,Open,Grand Canal Dock,53.342636,-6.238695,2.5
69,2019-10-02 12:00:00,2019-10-02 11:56:22,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-10-02 13:00:00,2019-10-02 12:54:10,GRAND CANAL DOCK,40,2,38,Open,Grand Canal Dock,53.342636,-6.238695,5.0
69,2019-10-02 14:00:00,2019-10-02 13:59:21,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-10-02 15:00:00,2019-10-02 14:59:08,GRAND CANAL DOCK,40,11,29,Open,Grand Canal Dock,53.342636,-6.238695,27.500000000000004
69,2019-10-02 16:00:00,2019-10-02 15:58:07,GRAND CANAL DOCK,40,15,25,Open,Grand Canal Dock,53.342636,-6.238695,37.5
69,2019-10-02 17:00:00,2019-10-02 16:58:25,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-10-02 18:00:00,2019-10-02 17:59:27,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-10-02 19:00:00,2019-10-02 18:55:52,GRAND CANAL DOCK,40,38,2,Open,Grand Canal Dock,53.342636,-6.238695,95.0
69,2019-10-02 20:00:00,2019-10-02 19:58:50,GRAND CANAL DOCK,40,40,0,Open,Grand Canal Dock,53.342636,-6.238695,100.0
69,2019-10-02 21:00:00,2019-10-02 20:56:12,GRAND CANAL DOCK,40,38,2,Open,Grand Canal Dock,53.342636,-6.238695,95.0
69,2019-10-02 22:00:00,2019-10-02 21:52:32,GRAND CANAL DOCK,40,37,3,Open,Grand Canal Dock,53.342636,-6.238695,92.5
69,2019-10-02 23:00:00,2019-10-02 22:59:12,GRAND CANAL DOCK,40,38,2,Open,Grand Canal Dock,53.342636,-6.238695,95.0
75,2019-10-02 00:00:00,2019-10-01 23:55:16,JAMES STREET,40,8,32,Open,James Street,53.343456,-6.287409,20.0
75,2019-10-02 01:00:00,2019-10-02 00:56:09,JAMES STREET,40,8,32,Open,James Street,53.343456,-6.287409,20.0
75,2019-10-02 02:00:00,2019-10-02 01:57:02,JAMES STREET,40,8,32,Open,James Street,53.343456,-6.287409,20.0
75,2019-10-02 03:00:00,2019-10-02 02:58:51,JAMES STREET,40,8,32,Open,James Street,53.343456,-6.287409,20.0
75,2019-10-02 04:00:00,2019-10-02 03:49:34,JAMES STREET,40,8,32,Open,James Street,53.343456,-6.287409,20.0
75,2019-10-02 05:00:00,2019-10-02 04:54:33,JAMES STREET,40,9,31,Open,James Street,53.343456,-6.287409,22.5
75,2019-10-02 06:00:00,2019-10-02 05:51:48,JAMES STREET,40,14,26,Open,James Street,53.343456,-6.287409,35.0
75,2019-10-02 07:00:00,2019-10-02 06:59:23,JAMES STREET,40,23,17,Open,James Street,53.343456,-6.287409,57.49999999999999
75,2019-10-02 08:00:00,2019-10-02 07:51:21,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-02 09:00:00,2019-10-02 08:50:50,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-02 10:00:00,2019-10-02 09:56:01,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-02 11:00:00,2019-10-02 10:59:17,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-02 12:00:00,2019-10-02 11:57:12,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-02 13:00:00,2019-10-02 12:59:00,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-10-02 14:00:00,2019-10-02 13:52:53,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-10-02 15:00:00,2019-10-02 14:59:06,JAMES STREET,40,37,3,Open,James Street,53.343456,-6.287409,92.5
75,2019-10-02 16:00:00,2019-10-02 15:54:30,JAMES STREET,40,26,14,Open,James Street,53.343456,-6.287409,65.0
75,2019-10-02 17:00:00,2019-10-02 16:56:32,JAMES STREET,40,21,19,Open,James Street,53.343456,-6.287409,52.5
75,2019-10-02 18:00:00,2019-10-02 17:58:04,JAMES STREET,40,12,28,Open,James Street,53.343456,-6.287409,30.0
75,2019-10-02 19:00:00,2019-10-02 18:56:36,JAMES STREET,40,12,28,Open,James Street,53.343456,-6.287409,30.0
75,2019-10-02 20:00:00,2019-10-02 19:52:13,JAMES STREET,40,16,24,Open,James Street,53.343456,-6.287409,40.0
75,2019-10-02 21:00:00,2019-10-02 20:57:57,JAMES STREET,40,13,27,Open,James Street,53.343456,-6.287409,32.5
75,2019-10-02 22:00:00,2019-10-02 21:57:53,JAMES STREET,40,6,34,Open,James Street,53.343456,-6.287409,15.0
75,2019-10-02 23:00:00,2019-10-02 22:59:13,JAMES STREET,40,4,36,Open,James Street,53.343456,-6.287409,10.0
98,2019-10-02 00:00:00,2019-10-01 23:53:53,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-02 01:00:00,2019-10-02 00:54:48,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-02 02:00:00,2019-10-02 01:55:43,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-02 03:00:00,2019-10-02 02:56:37,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-02 04:00:00,2019-10-02 03:52:08,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-02 05:00:00,2019-10-02 04:55:26,FREDERICK STREET SOUTH,40,39,1,Open,Frederick Street South,53.341515,-6.256853,97.5
98,2019-10-02 06:00:00,2019-10-02 05:56:21,FREDERICK STREET SOUTH,40,39,1,Open,Frederick Street South,53.341515,-6.256853,97.5
98,2019-10-02 07:00:00,2019-10-02 06:57:08,FREDERICK STREET SOUTH,40,39,1,Open,Frederick Street South,53.341515,-6.256853,97.5
98,2019-10-02 08:00:00,2019-10-02 07:53:24,FREDERICK STREET SOUTH,40,36,4,Open,Frederick Street South,53.341515,-6.256853,90.0
98,2019-10-02 09:00:00,2019-10-02 08:57:08,FREDERICK STREET SOUTH,40,26,14,Open,Frederick Street South,53.341515,-6.256853,65.0
98,2019-10-02 10:00:00,2019-10-02 09:58:26,FREDERICK STREET SOUTH,40,17,23,Open,Frederick Street South,53.341515,-6.256853,42.5
98,2019-10-02 11:00:00,2019-10-02 10:54:34,FREDERICK STREET SOUTH,40,12,28,Open,Frederick Street South,53.341515,-6.256853,30.0
98,2019-10-02 12:00:00,2019-10-02 11:57:07,FREDERICK STREET SOUTH,40,7,33,Open,Frederick Street South,53.341515,-6.256853,17.5
98,2019-10-02 13:00:00,2019-10-02 12:55:43,FREDERICK STREET SOUTH,40,6,34,Open,Frederick Street South,53.341515,-6.256853,15.0
98,2019-10-02 14:00:00,2019-10-02 13:54:20,FREDERICK STREET SOUTH,40,4,36,Open,Frederick Street South,53.341515,-6.256853,10.0
98,2019-10-02 15:00:00,2019-10-02 14:51:11,FREDERICK STREET SOUTH,40,5,35,Open,Frederick Street South,53.341515,-6.256853,12.5
98,2019-10-02 16:00:00,2019-10-02 15:58:36,FREDERICK STREET SOUTH,40,7,33,Open,Frederick Street South,53.341515,-6.256853,17.5
98,2019-10-02 17:00:00,2019-10-02 16:57:04,FREDERICK STREET SOUTH,40,10,30,Open,Frederick Street South,53.341515,-6.256853,25.0
98,2019-10-02 18:00:00,2019-10-02 17:58:46,FREDERICK STREET SOUTH,40,15,25,Open,Frederick Street South,53.341515,-6.256853,37.5
98,2019-10-02 19:00:00,2019-10-02 18:57:41,FREDERICK STREET SOUTH,40,25,15,Open,Frederick Street South,53.341515,-6.256853,62.5
98,2019-10-02 20:00:00,2019-10-02 19:54:31,FREDERICK STREET SOUTH,40,27,13,Open,Frederick Street South,53.341515,-6.256853,67.5
98,2019-10-02 21:00:00,2019-10-02 20:55:02,FREDERICK STREET SOUTH,40,36,4,Open,Frederick Street South,53.341515,-6.256853,90.0
98,2019-10-02 22:00:00,2019-10-02 21:52:16,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-02 23:00:00,2019-10-02 22:53:11,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
69,2019-10-03 00:00:00,2019-10-02 23:52:32,GRAND CANAL DOCK,40,36,4,Open,Grand Canal Dock,53.342636,-6.238695,90.0
69,2019-10-03 01:00:00,2019-10-03 00:53:27,GRAND CANAL DOCK,40,36,4,Open,Grand Canal Dock,53.342636,-6.238695,90.0
69,2019-10-03 02:00:00,2019-10-03 01:54:22,GRAND CANAL DOCK,40,36,4,Open,Grand Canal Dock,53.342636,-6.238695,90.0
69,2019-10-03 03:00:00,2019-10-03 02:54:41,GRAND CANAL DOCK,40,36,4,Open,Grand Canal Dock,53.342636,-6.238695,90.0
69,2019-10-03 04:00:00,2019-10-03 03:55:35,GRAND CANAL DOCK,40,36,4,Open,Grand Canal Dock,53.342636,-6.238695,90.0
69,2019-10-03 05:00:00,2019-10-03 04:57:55,GRAND CANAL DOCK,40,28,12,Open,Grand Canal Dock,53.342636,-6.238695,70.0
69,2019-10-03 06:00:00,2019-10-03 05:56:10,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-10-03 07:00:00,2019-10-03 06:58:47,GRAND CANAL DOCK,40,3,37,Open,Grand Canal Dock,53.342636,-6.238695,7.5
69,2019-10-03 08:00:00,2019-10-03 07:59:27,GRAND CANAL DOCK,40,1,39,Open,Grand Canal Dock,53.342636,-6.238695,2.5
69,2019-10-03 09:00:00,2019-10-03 08:56:35,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-10-03 10:00:00,2019-10-03 09:59:11,GRAND CANAL DOCK,40,6,34,Open,Grand Canal Dock,53.342636,-6.238695,15.0
69,2019-10-03 11:00:00,2019-10-03 10:58:35,GRAND CANAL DOCK,40,8,32,Open,Grand Canal Dock,53.342636,-6.238695,20.0
69,2019-10-03 12:00:00,2019-10-03 11:58:53,GRAND CANAL DOCK,40,3,37,Open,Grand Canal Dock,53.342636,-6.238695,7.5
69,2019-10-03 13:00:00,2019-10-03 12:56:08,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-10-03 14:00:00,2019-10-03 13:55:37,GRAND CANAL DOCK,40,0,40,Open,Grand Canal Dock,53.342636,-6.238695,0.0
69,2019-10-03 15:00:00,2019-10-03 14:59:10,GRAND CANAL DOCK,40,2,38,Open,Grand Canal Dock,53.342636,-6.238695,5.0
69,2019-10-03 16:00:00,2019-10-03 15:59:05,GRAND CANAL DOCK,40,6,34,Open,Grand Canal Dock,53.342636,-6.238695,15.0
69,2019-10-03 17:00:00,2019-10-03 16:59:19,GRAND CANAL DOCK,40,26,14,Open,Grand Canal Dock,53.342636,-6.238695,65.0
69,2019-10-03 18:00:00,2019-10-03 17:59:02,GRAND CANAL DOCK,40,37,3,Open,Grand Canal Dock,53.342636,-6.238695,92.5
69,2019-10-03 19:00:00,2019-10-03 18:58:35,GRAND CANAL DOCK,40,36,4,Open,Grand Canal Dock,53.342636,-6.238695,90.0
69,2019-10-03 20:00:00,2019-10-03 19:53:48,GRAND CANAL DOCK,40,39,1,Open,Grand Canal Dock,53.342636,-6.238695,97.5
69,2019-10-03 21:00:00,2019-10-03 20:55:23,GRAND CANAL DOCK,40,28,12,Open,Grand Canal Dock,53.342636,-6.238695,70.0
69,2019-10-03 22:00:00,2019-10-03 21:57:23,GRAND CANAL DOCK,40,26,14,Open,Grand Canal Dock,53.342636,-6.238695,65.0
69,2019-10-03 23:00:00,2019-10-03 22:57:12,GRAND CANAL DOCK,40,22,18,Open,Grand Canal Dock,53.342636,-6.238695,55.00000000000001
75,2019-10-03 00:00:00,2019-10-02 23:54:20,JAMES STREET,40,5,35,Open,James Street,53.343456,-6.287409,12.5
75,2019-10-03 01:00:00,2019-10-03 00:55:09,JAMES STREET,40,5,35,Open,James Street,53.343456,-6.287409,12.5
75,2019-10-03 02:00:00,2019-10-03 01:55:58,JAMES STREET,40,5,35,Open,James Street,53.343456,-6.287409,12.5
75,2019-10-03 03:00:00,2019-10-03 02:58:55,JAMES STREET,40,5,35,Open,James Street,53.343456,-6.287409,12.5
75,2019-10-03 04:00:00,2019-10-03 03:49:39,JAMES STREET,40,5,35,Open,James Street,53.343456,-6.287409,12.5
75,2019-10-03 05:00:00,2019-10-03 04:51:23,JAMES STREET,40,5,35,Open,James Street,53.343456,-6.287409,12.5
75,2019-10-03 06:00:00,2019-10-03 05:51:14,JAMES STREET,40,10,30,Open,James Street,53.343456,-6.287409,25.0
75,2019-10-03 07:00:00,2019-10-03 06:59:25,JAMES STREET,40,24,16,Open,James Street,53.343456,-6.287409,60.0
75,2019-10-03 08:00:00,2019-10-03 07:52:09,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-03 09:00:00,2019-10-03 08:52:07,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-03 10:00:00,2019-10-03 09:53:52,JAMES STREET,40,40,0,Open,James Street,53.343456,-6.287409,100.0
75,2019-10-03 11:00:00,2019-10-03 10:57:51,JAMES STREET,40,39,1,Open,James Street,53.343456,-6.287409,97.5
75,2019-10-03 12:00:00,2019-10-03 11:50:07,JAMES STREET,40,37,3,Open,James Street,53.343456,-6.287409,92.5
75,2019-10-03 13:00:00,2019-10-03 12:56:09,JAMES STREET,40,37,3,Open,James Street,53.343456,-6.287409,92.5
75,2019-10-03 14:00:00,2019-10-03 13:56:44,JAMES STREET,40,38,2,Open,James Street,53.343456,-6.287409,95.0
75,2019-10-03 15:00:00,2019-10-03 14:58:59,JAMES STREET,40,36,4,Open,James Street,53.343456,-6.287409,90.0
75,2019-10-03 16:00:00,2019-10-03 15:50:07,JAMES STREET,40,34,6,Open,James Street,53.343456,-6.287409,85.0
75,2019-10-03 17:00:00,2019-10-03 16:55:55,JAMES STREET,40,24,16,Open,James Street,53.343456,-6.287409,60.0
75,2019-10-03 18:00:00,2019-10-03 17:58:57,JAMES STREET,40,18,22,Open,James Street,53.343456,-6.287409,45.0
75,2019-10-03 19:00:00,2019-10-03 18:57:56,JAMES STREET,40,17,23,Open,James Street,53.343456,-6.287409,42.5
75,2019-10-03 20:00:00,2019-10-03 19:55:07,JAMES STREET,40,20,20,Open,James Street,53.343456,-6.287409,50.0
75,2019-10-03 21:00:00,2019-10-03 20:55:59,JAMES STREET,40,20,20,Open,James Street,53.343456,-6.287409,50.0
75,2019-10-03 22:00:00,2019-10-03 21:55:06,JAMES STREET,40,14,26,Open,James Street,53.343456,-6.287409,35.0
75,2019-10-03 23:00:00,2019-10-03 22:50:59,JAMES STREET,40,12,28,Open,James Street,53.343456,-6.287409,30.0
98,2019-10-03 00:00:00,2019-10-02 23:52:28,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
98,2019-10-03 01:00:00,2019-10-03 00:53:23,FREDERICK STREET SOUTH,40,40,0,Open,Frederick Street South,53.341515,-6.256853,100.0
